6.6109,-8.6843,-7.8195
6.1591,-8.3672,2.7943
7.1569,-6.0267,3.2227
-6.665,8.5053,3.0349
4.5117,-8.4362,1.5643
8.0648,-6.8333,4.722
2.5334,6.9889,-7.9567
2.3259,4.5204,11.7179
-4.9537,7.3343,3.2285
1.6778,3.5688,8.9813
2.8835,7.3633,-10.0348
2.512,4.6166,7.629
9.5702,-8.5159,5.133
8.8295,-7.991,-9.6678
8.2245,-7.7549,3.0137
2.3148,4.3169,6.3624
3.2673,7.5295,-9.8581
1.2947,4.3794,10.0008
-6.885,9.5051,4.1659
2.7968,-11.0199,1.1943
3.1496,2.603,5.0904
2.1944,3.8976,5.4713
1.1834,1.2342,6.3721
5.9704,-8.7801,-9.1283
-7.2387,6.9347,5.3653
7.0426,-8.3525,4.4187
1.4484,2.8411,6.9108
8.7526,-7.739,3.2002
1.8536,7.2201,-8.9064
5.978,-7.8594,-9.945
-5.9554,6.8164,3.5896
4.7564,-6.5806,-8.2174
6.8903,-7.4992,3.8797
6.9407,-8.7197,-8.5478
-4.2438,7.7103,3.4408
8.4706,-6.621,-8.4884
4.0898,-8.7722,0.5578
5.5363,-7.6157,-10.6162
8.435,-8.415,4.267
0.9834,7.266,-10.7663
3.4866,-9.0814,-0.0023
2.2012,4.0895,6.4435
-5.9694,6.4647,3.2423
3.9484,-8.4882,0.5391
5.2656,-4.8493,-8.7712
-4.4981,7.2639,2.8207
-0.1346,4.3621,10.1628
-5.6509,7.5387,3.0891
-5.5647,6.2339,2.5693
3.3461,-8.7082,0.2767
3.3725,4.9863,5.0993
0.4672,-7.5673,1.1882
3.4552,3.7332,9.6883
8.721,-7.7733,3.0887
3.54,8.022,-8.7333
1.6089,7.2337,-9.6111
8.0595,-8.0936,4.8753
-6.7605,7.292,4.2337
1.7997,4.4649,6.6389
2.0016,3.7876,6.8432
6.1986,-6.279,-10.8863
4.6918,-8.3294,0.6675
1.3038,4.2677,6.0833
6.5349,-6.9721,-9.7062
7.27,-6.4525,-9.1144
2.7561,5.0024,5.9533
0.9142,5.6536,4.7826
1.7368,7.8079,-8.6393
8.4984,-6.342,4.2175
4.2819,-9.8069,1.3059
3.3924,-9.8964,1.5017
2.053,7.0046,-8.7091
8.4148,-8.3777,5.1616
8.3901,-6.683,4.0645
0.8674,4.0322,9.1556
2.464,8.0687,-10.5723
-6.0773,8.2962,2.3318
4.6597,-9.2618,0.5789
3.7874,-10.7285,0.2366
7.0364,-8.9837,-9.969
2.0461,2.9118,6.5384
4.7574,-9.5197,0.0981
6.4853,-6.2488,-10.7449
8.0711,-9.1585,2.842
2.7195,7.7785,-8.3751
3.0361,2.8443,8.7561
-7.1239,5.1334,3.2658
1.4526,3.4056,9.9028
2.4563,1.9016,5.1425
2.6592,3.5735,9.1934
6.3707,-8.8011,-9.4715
3.2157,3.7016,5.2325
1.8983,7.6255,-10.7621
3.1112,4.3961,9.4236
6.0068,-7.9648,-8.1638
-6.231,7.2562,2.0433
-6.7949,6.6412,3.5514
1.0879,4.4129,6.9778
7.7567,-6.5702,5.3827
3.8768,-8.0577,0.8376
-7.6157,9.8253,3.0911
5.7116,-7.4195,-8.5541
7.1189,-6.8099,-7.6055
8.5398,-6.634,-9.7694
-3.9566,7.7541,1.0929
7.2733,-8.0059,-9.8546
7.1583,-7.1014,3.6876
-4.3012,7.3097,5.266
2.5936,0.8934,6.0325
6.5692,-7.6147,5.0639
0.7235,5.4876,10.5454
2.7648,-9.0846,-2.1823
2.6973,3.0376,6.0954
5.2518,-6.6559,-8.5213
3.351,8.3132,-7.0667
1.5234,4.0112,10.1207
8.716,-8.627,3.9572
7.3302,-7.3819,-10.6784
7.7257,-8.0309,-8.4217
4.8358,-11.3056,2.4712
-4.467,5.562,3.6832
3.0987,5.7604,11.8472
2.3955,3.2003,5.9615
6.0897,-8.1972,-9.3609
2.6684,3.3009,6.9665
3.7239,6.3916,-8.875
6.6218,-8.4167,-9.8326
1.3581,2.323,8.7943
-7.6495,5.6825,2.9257
6.2128,-7.4185,4.2489
5.0733,-10.1015,1.6971
7.8839,-5.9724,4.0225
-7.4615,8.2213,3.0276
4.1314,1.8861,5.4584
5.6572,-6.0089,-8.64
1.0709,4.5414,8.873
3.6069,-9.7825,1.543
4.0703,8.643,-10.5789
2.2925,3.0919,6.8864
-5.7329,6.9853,1.5145
4.8189,7.6374,-8.953
6.6923,-8.2466,1.2457
0.935,5.6078,9.3089
8.1077,-6.9948,3.6863
3.1008,3.5423,9.3044
7.2743,-8.644,-8.1446
1.9681,3.4774,3.8118
3.4311,-9.3773,1.378
1.9566,3.3743,9.6207
6.04,-8.6707,2.0624
1.5354,7.3161,-8.2298
2.1363,6.0634,5.7682
7.7372,-7.859,-10.4769
2.8484,5.9852,-9.0125
8.0165,-8.3825,5.6919
9.5847,-8.5778,6.0575
1.7686,6.8535,-11.1339
2.0524,8.6618,-9.234
6.8657,-7.6758,-9.4901
1.1113,5.3729,8.4034
1.8852,7.1373,-8.9529
2.7174,6.2105,-10.0464
-5.5425,5.808,3.2233
7.8772,-7.4681,5.2452
4.6555,-9.4646,0.7804
2.6774,6.7817,-8.5976
5.9163,-8.9713,-8.3642
1.0729,4.2235,9.969
2.3837,-9.2476,0.142
2.8323,5.9,-9.0497
-6.091,7.639,4.1313
0.8414,4.3471,7.9317
1.858,8.2537,-9.6103
6.225,-7.7506,6.0906
2.632,5.253,9.0071
6.4933,-8.3278,5.6608
3.0241,7.644,-10.2403
4.4226,-8.2053,2.6748
2.9914,7.0544,-9.2011
2.6597,8.4716,-9.2468
-4.8133,6.5363,4.4861
6.629,-7.8874,2.7242
2.1566,2.5846,6.7053
2.5062,3.498,6.9778
-5.4429,6.0539,2.5226
2.8,3.7859,6.8861
8.3401,-8.6543,4.4364
2.7414,1.521,6.8743
6.7922,-8.2388,5.1312
3.5084,3.1886,8.7194
7.3512,-9.3323,1.3512
-6.7009,6.5432,2.7411
4.1732,-10.4217,0.9433
6.6715,-7.038,-8.9846
1.7148,4.1062,6.5793
-5.5912,7.9683,2.825
8.2914,-7.8017,5.6675
7.8849,-8.157,3.4013
0.9774,2.4459,10.4085
3.7508,-9.2422,-0.1466
1.5646,3.7431,7.6186
1.6835,5.8744,10.2399
8.7013,-6.8664,4.032
9.4562,-7.5127,4.8826
6.6629,-5.3448,-11.1568
3.7742,1.8491,6.1279
2.5093,4.8953,9.176
-6.4316,7.8531,3.603
-5.5402,6.4014,3.1279
-7.3444,5.7597,3.8896
-5.5748,7.1921,3.5645
2.4335,7.5505,-10.8883
2.6574,7.7497,-9.0228
-6.2229,7.4695,4.091
8.5767,-6.4858,6.0867
3.3134,6.4532,-8.0647
8.7236,-7.3585,4.8181
7.8099,-8.0827,-7.1065
-4.951,6.8099,2.6135
-7.2182,6.8976,3.721
3.5212,7.3189,-8.2447
8.696,-5.3874,5.8225
6.5221,-5.3434,-9.7978
4.8711,-8.5269,-0.031
8.0063,-5.4128,-7.8594
4.008,-10.0665,2.2523
3.05,4.0827,8.0674
2.4014,7.3498,-9.4453
3.6418,5.1622,8.7576
1.0372,8.3493,-10.4913
8.063,-7.1006,-9.7827
6.9073,-7.9475,-9.0489
3.6908,7.3199,-8.5044
3.1487,3.5811,5.5202
-5.3246,5.7657,1.6245
1.037,4.8386,9.196
6.7052,-4.4711,-6.8544
4.0621,-6.9299,-10.1641
3.9453,6.8306,-7.888
-7.2357,5.8077,3.4735
-7.8087,7.2711,2.6625
3.3673,4.8265,7.8078
9.6445,-8.9065,3.6636
8.0127,-9.4383,6.7402
8.3566,-6.695,2.7516
3.0013,-10.5547,1.0812
3.3659,3.5555,10.1137
2.2639,7.9656,-7.321
7.7525,-8.394,4.4847
2.5947,2.2781,10.2181
9.8978,-6.7672,4.0283
-6.0709,6.8425,4.188
-6.1825,6.0989,2.6056
3.9285,-7.9594,-0.8133
3.3957,3.6007,8.7119
-7.7322,5.0353,2.7138
3.7551,4.4291,9.7573
8.7699,-8.4147,5.3156
4.0224,5.189,9.1274
8.342,-6.767,4.0194
4.2114,-8.7466,0.104
1.9089,4.5461,10.3575
3.8983,-7.5425,1.6172
0.8642,8.0004,-7.6341
1.7007,2.6437,8.5334
3.2787,4.4636,7.254
2.5529,6.3176,-7.7283
-5.0112,7.5195,3.2568
3.8322,-8.8315,1.1914
5.3388,-9.2838,0.7627
2.2651,2.2691,5.7114
8.6869,-9.1114,4.4572
-4.9754,7.7334,2.0147
