-4.2458,-0.6104,8.8017
-5.404,3.2226,3.1959
-5.5864,-2.3265,6.5487
-6.7917,6.2481,3.9821
-7.7237,-6.1956,8.8869
8.32,2.7118,-9.2038
3.3582,-0.8836,-8.5435
1.6759,-7.5749,-2.3878
6.7418,-9.1961,-4.5805
1.2237,-8.3501,-1.7653
0.3312,2.977,6.6094
-7.9913,-7.3797,8.7443
-9.9803,-7.9496,7.4989
1.8777,1.5141,7.9276
-4.3995,7.1804,0.9793
-4.7367,8.7414,7.2163
7.1781,-9.4449,1.0925
-0.3683,3.0841,5.453
-4.7055,3.4098,-3.9467
0.384,-8.8927,-4.5578
4.8392,-1.8648,-8.2972
-4.3161,-3.8491,-10.8363
9.366,4.3986,-0.963
-2.8052,1.4709,8.3852
-2.5399,9.0508,0.5678
-9.6692,-8.2437,8.7628
2.3311,-1.3574,-3.6399
2.5569,-0.3694,-4.8522
8.9454,4.7026,-0.8601
0.3393,9.4305,1.3634
1.4201,-2.7103,-2.9881
7.4018,4.9687,-6.5796
5.6543,5.8963,5.0904
-4.1749,8.5996,5.7314
5.5366,5.1465,8.2406
-3.4599,2.2205,-6.5947
1.6404,-6.399,-4.6409
-4.0273,4.1166,-4.2746
-9.054,-9.6523,9.1019
-6.6867,-7.1522,6.0179
6.6424,-8.9228,4.9486
-0.1321,-1.0887,7.3188
-2.7031,-2.0927,-3.1381
5.3266,-4.468,5.0459
0.8692,9.3324,-2.8953
5.2741,-5.4607,3.7086
-7.6955,-3.5952,6.041
-4.777,1.1555,6.8594
3.4091,-5.4562,9.7387
-6.4061,-2.8239,5.159
-6.4632,1.1134,-0.3267
-4.386,-7.9639,-3.3915
-5.9041,8.1137,6.7886
3.8752,-3.6593,-7.8676
-2.3735,-2.8821,-9.5552
-5.1969,1.2934,7.7501
-6.2755,2.5785,-4.326
1.8736,-0.7887,-3.4943
8.6503,-1.8748,6.6342
-5.9131,3.355,3.0818
4.64,-3.0748,8.0161
-5.6778,4.7917,3.7604
-5.0468,7.9395,-3.8151
-3.522,2.6726,8.055
-7.372,-5.9686,6.7726
-4.5044,-6.8274,-5.8554
-6.4443,-9.0114,-7.4061
-6.9517,-2.5066,6.633
-4.6989,-5.7408,9.0129
-2.7106,9.1641,1.4521
6.4403,7.3681,4.3152
3.0928,8.3646,0.4401
-4.7154,9.6705,6.754
-6.8364,-8.6055,-10.5374
-0.8702,-9.15,-3.6143
-3.6357,-7.3385,9.2228
5.5135,-4.2549,8.8034
5.7681,1.0808,8.5932
-7.0751,-9.0653,-9.0015
1.1797,-8.1931,-4.1513
2.0332,-1.6918,-4.0007
-4.7493,8.6083,5.5723
6.179,-0.4826,8.7531
-8.0329,-8.3656,8.8991
-6.3119,11.424,6.5723
-2.4533,2.3478,6.3983
6.4894,7.2593,4.3638
-8.6035,-6.3908,5.6315
4.0304,-7.1304,4.648
-7.3304,-8.595,-8.397
-2.8834,7.5221,-1.8122
6.4655,2.0656,9.1644
-6.3173,-6.5241,5.2192
3.9794,-5.1505,-1.4871
2.0679,8.27,1.5577
-6.826,6.4064,6.008
0.9172,-6.432,-4.4497
-4.391,-7.8978,-4.5272
-2.5199,-0.4599,8.0619
5.5234,-5.1985,1.6242
8.7093,8.3186,2.6959
5.2348,-6.5753,5.1038
-1.8719,-6.7717,8.0801
1.7428,-6.5334,-2.5841
0.8941,-8.8824,-3.4416
-2.73,6.8399,3.0045
-3.7404,-3.1601,-11.1403
-2.259,-2.7557,-9.8946
5.5625,-4.6063,8.3279
4.9995,5.9987,3.0638
-5.6329,1.0911,9.4148
-6.7522,-4.7858,4.7168
-8.9263,-8.7833,8.8135
-1.661,8.3331,-0.5974
-6.1507,-8.8568,-8.0028
3.9086,-3.9457,-0.205
-6.666,-8.6405,-7.0009
-3.9492,6.986,1.0617
-9.9378,2.0317,0.0119
4.5549,-1.7519,-7.967
5.0155,-1.9546,-9.9893
-3.0458,-4.811,8.228
-5.7167,8.3488,-1.8416
5.4507,5.7178,9.1706
3.41,8.0945,2.1935
-9.4764,1.5202,0.5116
-2.9364,7.9102,-3.4988
-5.0227,8.6359,-1.7982
-6.8263,8.2263,-5.7187
-9.3375,-6.069,6.2481
9.4531,-6.9793,6.2237
5.1473,-5.5071,4.8611
-7.0876,8.7011,5.9474
7.195,8.2253,-0.1815
5.2481,4.2552,9.0702
-2.3246,-1.7709,-2.5812
5.435,6.6988,3.1741
4.7722,-3.2894,-0.119
2.3423,-6.0643,-1.3917
4.1671,-7.5632,3.5004
-4.7723,8.0501,1.6328
-6.0377,-7.2634,6.1853
2.504,-6.7776,-2.1892
8.3679,4.3082,-7.7222
2.4136,-0.7841,-4.1752
